,title,contents
6586,"CLC(씨엘씨) 엘키, '아침을 여는 예쁨' (공항패션)",CLC(씨엘씨) 멤버 엘키가 공항패션을 선보이며 홍콩으로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6587,"소녀시대 써니, '공항에 퍼진 해피바이러스~' (공항패션)",소녀시대 멤버 써니가 4일 오후 공항패션을 선보이며 미국 로스앤젤레스로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제...
6588,"AOA 설현, '여신과의 눈맞춤' (공항패션)","AOA 멤버 설현이 공항패션을 선보이며 파리로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter..."
6589,[T포토] 문소리 '기품 넘치는 블랙 패션',"[TV리포트  문수지 기자] 배우 문소리가 14일 오후 서울 용산구 한강로 CGV용산아이파크몰점에서 열린 영화 '버닝'(이창동 감독) V.I.P 시사회에 참석해 포토타임을 갖고 있다. 유아인, 스티븐 연, 전종서 등이 출연한..."
6590,"B1A4(비원에이포) 공찬, '반짝이는 잘생김' (공항패션)",B1A4(비원에이포) 멤버 공찬이 공항패션을 선보이며 일본 나고야로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6591,"CLC(씨엘씨) 엘키, '아침을 여는 예쁨' (공항패션)",CLC(씨엘씨) 멤버 엘키가 공항패션을 선보이며 홍콩으로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6592,"소녀시대 써니, '공항에 퍼진 해피바이러스~' (공항패션)",소녀시대 멤버 써니가 4일 오후 공항패션을 선보이며 미국 로스앤젤레스로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제...
6593,"AOA 설현, '여신과의 눈맞춤' (공항패션)","AOA 멤버 설현이 공항패션을 선보이며 파리로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter..."
6594,[T포토] 문소리 '기품 넘치는 블랙 패션',"[TV리포트  문수지 기자] 배우 문소리가 14일 오후 서울 용산구 한강로 CGV용산아이파크몰점에서 열린 영화 '버닝'(이창동 감독) V.I.P 시사회에 참석해 포토타임을 갖고 있다. 유아인, 스티븐 연, 전종서 등이 출연한..."
6595,"'분위기 여신' 정은채, 사적 취향 물씬 패션필름 공개",그의 패션 필름이 눈길을 끌고 있다. 최근 마리끌레르와 함께 주얼리 화보를 진행한 정은채의 패션 필름이 마리끌레르 인스타그램을 통해 공개되며 많은 이들의 이목을 집중시키고 있다. 이번에 공개된 패션 필름은...
6596,"'스위치' 장근석, 독보적 출근길 포착...패션센스 부터 분위기까지 시선압도","'스위치' 장근석, 독보적 출근길 포착...패션센스 부터 분위기까지 시선압도 ‘스위치-세상을 바꿔라’ 장근석의 출근길이 포착됐다. 장근석은 SBS 수목드라마 '스위치-세상을 바꿔라'(극본 백운철, 김류현· 연출..."
6597,[포토엔HD] 김민정 ‘빛이 나는 럭셔리 패션’,[ 명품 브랜드 까르띠에(KARTIER) 포토콜 행사가 5월 14일 오후 서울 강남구 신사동 K현대미술관에서 진행됐다. 이날 모델 김민정이 참석했다. 뉴스엔
6598,[포토] 설리 ‘과감한 패션’,배우 설리가 서울 강남구 압구정동 갤러리아 백화점 명품관 EAST 광장에서 열린 한 프랑스 주얼리 브랜드의 160주년맞이 팝업 스토어 오프닝 이벤트 개최 기념 포토월에 참석해 포즈를 취하고 있다. 김진환...
6599,[포토] 설리 ‘탄성을 불러일으키는 패션’,배우 설리가 서울 강남구 압구정동 갤러리아 백화점 명품관 EAST 광장에서 열린 한 프랑스 주얼리 브랜드의 160주년맞이 팝업 스토어 오프닝 이벤트 개최 기념 포토월에 참석하기 위해 입장하고 있다....
6600,"소녀시대 써니, '공항에 퍼진 해피바이러스~' (공항패션)",소녀시대 멤버 써니가 4일 오후 공항패션을 선보이며 미국 로스앤젤레스로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제...
6601,"CLC(씨엘씨) 엘키, '이 예쁨 실화냐?' (공항패션)",CLC(씨엘씨) 멤버 엘키가 공항패션을 선보이며 홍콩으로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6602,"AOA 설현, '여신과의 눈맞춤' (공항패션)","AOA 멤버 설현이 공항패션을 선보이며 파리로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제 Decenter..."
6603,[T포토] 문소리 '기품 넘치는 블랙 패션',"[TV리포트  문수지 기자] 배우 문소리가 14일 오후 서울 용산구 한강로 CGV용산아이파크몰점에서 열린 영화 '버닝'(이창동 감독) V.I.P 시사회에 참석해 포토타임을 갖고 있다. 유아인, 스티븐 연, 전종서 등이 출연한..."
6604,"'분위기 여신' 정은채, 사적 취향 물씬 패션필름 공개",그의 패션 필름이 눈길을 끌고 있다. 최근 마리끌레르와 함께 주얼리 화보를 진행한 정은채의 패션 필름이 마리끌레르 인스타그램을 통해 공개되며 많은 이들의 이목을 집중시키고 있다. 이번에 공개된 패션 필름은...
6605,"'스위치' 장근석, 독보적 출근길 포착...패션센스 부터 분위기까지 시선압도","'스위치' 장근석, 독보적 출근길 포착...패션센스 부터 분위기까지 시선압도 ‘스위치-세상을 바꿔라’ 장근석의 출근길이 포착됐다. 장근석은 SBS 수목드라마 '스위치-세상을 바꿔라'(극본 백운철, 김류현· 연출..."
6606,[포토엔HD] 김민정 ‘빛이 나는 럭셔리 패션’,[ 명품 브랜드 까르띠에(KARTIER) 포토콜 행사가 5월 14일 오후 서울 강남구 신사동 K현대미술관에서 진행됐다. 이날 모델 김민정이 참석했다. 뉴스엔
6607,[포토] 설리 ‘과감한 패션’,배우 설리가 서울 강남구 압구정동 갤러리아 백화점 명품관 EAST 광장에서 열린 한 프랑스 주얼리 브랜드의 160주년맞이 팝업 스토어 오프닝 이벤트 개최 기념 포토월에 참석해 포즈를 취하고 있다. 김진환...
6608,[포토] 설리 ‘탄성을 불러일으키는 패션’,배우 설리가 서울 강남구 압구정동 갤러리아 백화점 명품관 EAST 광장에서 열린 한 프랑스 주얼리 브랜드의 160주년맞이 팝업 스토어 오프닝 이벤트 개최 기념 포토월에 참석하기 위해 입장하고 있다....
6609,[포토] 고준 '소탈한 패션으로',배우 고준이 18일 서울 중구 동대문디자인플라자(DDP)에서 진행된 폭스바겐코리아의 프리미엄 신형 세단 5종 런칭 행사에 참석해 포즈를 취하고 있다. 이날 행사에서 폭스바겐코리아는 지난 2월 출시한...
6610,"'미우새' 이상민, 박수홍 클러버 패션에 ""전성기 시절에 멈췄다""","이어 ""어머님이 내 패션이 그렇게 괜찮데""라며 ""형 조카가 형 패션보면 멀미가 난다더라""고 덧붙여 웃음을 안겼다. 이상민은 박수홍의 어머니의 부탁으로 '박수홍의 패션 소생술'을 위해 찾은 것. 박수홍의 옷방부터..."
6611,빈폴레이디스의 내추럴한 봄 드레스 패션,삼성물산 패션부문 빈폴레이디스가 내추럴하고 세련된 패턴이 돋보이는 드레스 컬렉션을 출시했다고 24일 밝혔다. 빈폴레이디스는 패션 매거진 하퍼스바자 코리아와 함께한 화보에서 서정적인 플라워...
6612,"[bnt포토] 한국 이순화한복 패션쇼, 강렬한 레드 드레스 (아시아 미 페스티벌...","이날 한국 이순화 한복디자이너의 '이순화한복' 패션쇼가 선보여지고 있다. ‘아시아 미 페스티벌’은 아시아모델페스티벌조직위원회(회장 양의식), 차이나패션위크조직위원회(주석 장경휘)..."
6613,"현대백화점, 2일부터 ‘해외패션 특가전’ 진행",현대백화점은 2∼8일 압구정본점과 판교점에서 ‘해외패션 특가전’을 진행한다고 1일 밝혔다. 현대백화점 ‘해외패션 특가전’. /현대백화점 제공 파비아나필리피·블루마린 등 20여개 해외 유명 브랜드의...
6614,"G-TELP, 전문학교 최초 한국패션실용전문학교 레벨테스트 도입",한국패션실용전문학교 학생들에게 G-TELP 레벨 테스트를 시행했다고 밝혔다. 국내 취업의 필수 역량인 외국어 활용 능력을 키우고자 지난 4월에 지텔프 코리아와 MOU를 맺은 한국패션실용전문학교는 앞으로 8주 영어교육...
6615,"에이프릴(April) 윤채경, '엔젤 미소~' (공항패션)",에이프릴(April) 멤버 윤채경이 공항패션을 선보이며 도쿄 하네다로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의...
6616,"호남대 고소빈 씨, '2018 전주한지 패션쇼' 대상",[대학저널 임승미 기자] 호남대학교(총장 서강석) 의상디자인학과 고소빈(2년) 씨가 지난 6일 전라북도 전주시에서 열린 '2018 전주한지 문화축제 코스튬플레이 패션쇼'에서 대상의 영예를 안았다. 이번 패션쇼는 전국에서...
6617,패션쇼에 쏠린 관심, 23일 오후 서울 중구 동대문디자인플라자에서 열린 2018 F/W 헤라서울패션위크 노앙(NOHANT) 패션쇼에서 패션피플들이 휴대전화에 모델들을 담고 있다. 2018.03.23. 20hwan@newsis.com [사진 영상 제보받습니다]...
6618,"트와이스(TWICE) 쯔위, '진정한 공항패션'","트와이스(TWICE) 멤버 쯔위가 공항패션을 선보이며 입국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제..."
6619,"레드벨벳(REDVELVET) 슬기, '하의 실종 패션' (공항패션)",레드벨벳(REDVELVET) 멤버 슬기가 공항패션을 선보이며 로스앤젤레스로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제...
6620,"트와이스(TWICE) 쯔위, '진정한 공항패션'","트와이스(TWICE) 멤버 쯔위가 공항패션을 선보이며 입국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제..."
6621,"레드벨벳(REDVELVET) 슬기, '하의 실종 패션' (공항패션)",레드벨벳(REDVELVET) 멤버 슬기가 공항패션을 선보이며 로스앤젤레스로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제...
6622,[포토엔HD] 한지혜 ‘하의실종 패션으로 각선미 과시’,[ 영화 ‘버닝’ VIP 시사회가 5월 14일 오후 서울 용산구 CGV용산아이파크몰점에서 진행됐다. 이날 한지혜가 포즈를 취하고 있다. 한편 영화 ‘버닝’(감독 이창동)은 유통회사 알바생 종수(유아인)가 어릴 적 동네 친구...
6623,"'너도 인간이니' 서강준, 캐주얼 공항패션…비주얼로 '올킬'","/사진김창현 기자, 닥터마틴에어웨어코리아(주)배우 서강준이 독보적인 비주얼과 완벽한 패션 센스를 뽐냈다. 서강준은 지난 16일 오후 패션 매거진 쎄씨 7월호 화보 촬영 차 인천국제공항을 통해 방콕으로 출국했다...."
6624,[포토]‘서울 365-서울로 패션쇼’,25일 서울 중구 서울로7017에서 열린 ‘서울 365-서울로 패션쇼’에서 모델들이 런웨이를 걷고 있다. 서울 365 패션쇼는 ‘서울을 365일 언제 어디서나 런웨이로’란 목표로 2016년부터 서울 대표 명소에서 진행됐으며...
6625,"윤아, 패션쇼 참석 위해 뉴욕 行…오늘도 '극강 미모' 발산",[스포츠서울 신혜연기자] 그룹 소녀시대 윤아가 봄처럼 화사한 공항패션을 선보여 눈길을 끈다. 윤아는 프라다 크루즈 19 패션쇼(Prada Cruise19 Fashion Show in New York) 참석을 위해 뉴욕으로 출국했다. 이날...
6626,봄철 자외선 '완벽 방어'…기능성 패션 출시 활발,패션업계에서 자외선 차단 기능을 적용한 신제품들을 출시하고 있다. 아이더의 '아이스 롱티' 모델 컷. ⓒ아이더 자외선 수치가 높아지는 봄철을 맞아 패션업계에서는 자외선 차단 기능을 적용한 신제품들을 속속...
6627,"[스타패션] 수지, 흰 티에 청바지만 걸쳐도…",패션 브랜드 게스는 수지의 모습이 담긴 ‘슈퍼핏’ 여름 화보를 30일 공개했다. 화보 속에서 수지는 기본 패션 아이템으로 자신의 미모를 가감 없이 뽐내 눈길을 끌었다. 수지는 이번 화보에서 한층 더 성숙해진...
6628,"[포토] 워너원 옹성우-하성운, 정글가는 길 '아직 패션은 포기할 수 없어~'","10일 오전 보이그룹 워너원 옹성우, 하성우가 SBS '정글의 법칙 in 사바' 촬영 차 말레이시아로 출국하기 위해 인천공항을 들어서고 있다. '정글의 법칙 in 사바'는 현재 방영중인 남극편 이후 멕시코 편에 이어..."
